SK_ID_CURR,CODE_GENDER,EXT_SOURCE_2,EXT_SOURCE_3,FLAG_OWN_REALTY,FLAG_PHONE,NAME_FAMILY_STATUS,FLAG_DOCUMENT_3,REG_CITY_NOT_WORK_CITY,FLAG_OWN_CAR,NAME_EDUCATION_TYPE,REGION_RATING_CLIENT_W_CITY,FLAG_WORK_PHONE,CNT_CHILDREN,prevapp_NFLAG_INSURED_ON_APPROVAL_max,OCCUPATION_TYPE
333426,M,0.7900427345329317,0.3944954053123993,Y,1,Married,1,0,Y,Higher education,2,0,0,0.0,Managers
349171,M,0.5380325393520664,0.7062051096536562,Y,0,Married,1,0,Y,Secondary / secondary special,2,0,2,1.0,Laborers
138114,F,0.4844044240461832,,Y,0,Married,1,0,Y,Secondary / secondary special,3,0,0,1.0,
324912,F,0.5311174533662818,0.2020866016820394,Y,1,Married,1,1,N,Secondary / secondary special,2,1,0,1.0,Core staff
380563,F,0.6356054262229288,,Y,0,Married,1,0,N,Secondary / secondary special,3,0,1,1.0,Sales staff
210209,M,0.155642718342041,0.501075160239048,N,1,Married,1,0,N,Secondary / secondary special,2,0,0,0.0,Laborers
109136,F,0.22501617808612,0.6690566947824041,Y,1,Separated,1,0,N,Secondary / secondary special,3,1,3,1.0,
265499,F,0.7258791975811543,0.4135967602644276,Y,1,Married,0,0,N,Higher education,2,0,0,1.0,
334291,M,0.4637870827085159,0.3185955240537633,Y,1,Married,0,0,Y,Higher education,2,0,0,1.0,Managers
255545,M,0.4308435001125656,0.6178261467332483,Y,0,Married,1,1,Y,Secondary / secondary special,2,1,3,1.0,Laborers
220704,F,0.5911753113510039,0.6296742509538716,N,0,Married,1,0,N,Secondary / secondary special,2,1,0,1.0,Sales staff
367784,M,0.6644366862186071,0.4740512892789932,Y,1,Married,0,0,Y,Higher education,2,0,0,1.0,
359703,F,0.2309081158067069,0.2851799046358216,Y,1,Married,1,0,N,Secondary / secondary special,2,0,0,0.0,
349996,F,0.4863544345165307,0.7700870700124128,Y,0,Widow,1,0,N,Higher education,2,0,0,1.0,High skill tech staff
376182,M,0.7422086913985644,0.5046813193144684,N,0,Married,0,0,Y,Higher education,1,0,0,0.0,IT staff
303419,F,0.5673951275416941,0.816092360478441,Y,0,Civil marriage,1,0,Y,Higher education,2,0,0,1.0,High skill tech staff
338863,F,0.8079951943790782,0.6006575372857061,Y,1,Married,1,0,N,Secondary / secondary special,1,0,0,1.0,
172917,M,0.6161409085600651,0.6722428897082422,Y,0,Married,1,1,N,Higher education,2,0,0,0.0,Laborers
398731,F,0.5592727582118477,0.7238369900414456,Y,0,Married,0,0,N,Secondary / secondary special,2,0,0,0.0,Accountants
158251,F,0.2770574989025727,0.2115507642052577,N,0,Married,1,1,N,Secondary / secondary special,2,0,0,1.0,Laborers
284447,M,0.1728567677198225,0.3092753558842053,Y,0,Married,1,1,Y,Secondary / secondary special,2,1,0,1.0,Laborers
151776,M,0.6513857738250339,0.6577838002083306,N,0,Single / not married,1,1,Y,Secondary / secondary special,2,0,0,1.0,Managers
377373,M,0.6680640794648051,0.190705947811054,N,0,Married,1,1,Y,Secondary / secondary special,2,0,1,1.0,Laborers
422143,M,0.0291444664859487,0.2314393514998941,N,1,Married,1,0,N,Secondary / secondary special,2,1,0,1.0,Laborers
260415,F,0.6548734590431866,,Y,1,Married,1,0,Y,Secondary / secondary special,1,0,1,,
407975,F,0.7543656567610191,0.41534714488434,Y,1,Married,1,0,N,Higher education,1,1,0,0.0,Managers
113920,F,0.6280260915964064,0.7091891096653581,Y,1,Married,1,1,N,Secondary / secondary special,2,1,0,1.0,Laborers
160359,F,0.4472195654275825,,Y,0,Widow,0,0,N,Secondary / secondary special,2,0,0,0.0,
409742,F,0.0943289758594155,0.633031641417419,Y,0,Civil marriage,1,1,N,Secondary / secondary special,1,0,0,1.0,Sales staff
111706,F,0.6622146671065464,0.7490217048463391,N,1,Married,1,0,Y,Higher education,2,1,0,0.0,Laborers
308368,F,0.0427234652132518,,Y,0,Married,0,0,N,Secondary / secondary special,2,0,0,0.0,Cooking staff
417202,M,0.1761484961970898,,Y,0,Married,1,1,N,Secondary / secondary special,2,0,0,1.0,Laborers
452972,F,0.6940641681709795,,Y,0,Married,0,0,N,Secondary / secondary special,2,0,0,1.0,
250518,M,0.5327671607483768,0.7194907850918436,Y,1,Married,1,0,Y,Incomplete higher,2,1,0,1.0,Laborers
128679,F,0.7242532204939478,0.6413682574954046,Y,0,Married,1,1,N,Higher education,2,0,0,1.0,Managers
446123,F,0.6656836908971765,0.4329616670974407,N,0,Separated,1,0,Y,Higher education,2,0,0,,
254893,F,0.7557245901694581,0.3108182544189319,Y,0,Married,0,0,Y,Secondary / secondary special,1,0,0,0.0,
345102,M,0.6645829386993929,0.5971924268337128,N,0,Married,1,1,Y,Higher education,2,0,0,0.0,High skill tech staff
305463,F,0.7858630053842418,,Y,0,Married,1,0,N,Secondary / secondary special,1,0,0,1.0,High skill tech staff
388808,F,0.1081881636847233,,Y,1,Married,1,1,Y,Secondary / secondary special,2,1,2,0.0,Private service staff
419495,M,0.0428937138078712,0.2822484337007223,Y,0,Married,0,0,Y,Secondary / secondary special,2,0,1,0.0,Drivers
390602,M,0.156662755914463,0.4188542886233217,N,0,Married,0,0,Y,Secondary / secondary special,3,0,1,1.0,Core staff
383055,M,0.5795950151900604,0.4294236843421945,Y,0,Single / not married,0,0,Y,Higher education,1,1,0,0.0,Managers
239566,F,0.6922130028341247,0.2458512138252296,N,0,Married,1,0,N,Secondary / secondary special,2,0,0,1.0,Medicine staff
151089,M,0.7044791018851256,,N,1,Separated,0,1,Y,Secondary / secondary special,1,1,0,1.0,Laborers
271646,M,0.5475888635015775,0.6380435278721609,N,0,Married,1,0,N,Secondary / secondary special,2,0,0,1.0,Laborers
303491,F,0.4276718956129657,0.4650692149562261,Y,0,Civil marriage,1,0,N,Higher education,2,0,0,,Core staff
273267,F,0.5599356306312757,0.6706517530862718,Y,0,Married,1,0,N,Secondary / secondary special,3,0,0,0.0,
449888,M,0.0729398584983508,0.3457848024695955,N,0,Separated,1,1,N,Secondary / secondary special,2,0,0,0.0,Laborers
247556,F,0.7301097243934701,0.8658959152750668,N,1,Separated,1,0,N,Secondary / secondary special,1,0,0,1.0,Cleaning staff
419909,M,0.5446456018800889,0.6940926425266661,N,0,Single / not married,1,0,Y,Secondary / secondary special,3,0,0,1.0,Laborers
359823,F,0.3003909395784085,,Y,0,Married,1,0,N,Secondary / secondary special,1,0,1,0.0,Sales staff
212827,M,0.7292686460608594,0.8038850611746273,Y,1,Married,0,0,N,Secondary / secondary special,1,0,0,0.0,
252086,F,0.4401974067964164,0.4188542886233217,N,0,Single / not married,1,0,N,Secondary / secondary special,2,0,0,0.0,Laborers
213681,M,0.5390487743864711,,Y,0,Civil marriage,1,0,Y,Secondary / secondary special,2,0,0,0.0,Drivers
438838,F,0.6664862003860362,0.1895952597360396,N,0,Married,0,1,N,Secondary / secondary special,2,0,0,1.0,Managers
391986,F,0.6246842073143651,0.5867400085415683,N,0,Single / not married,1,0,N,Higher education,3,1,0,0.0,Core staff
275808,F,0.268868925558812,0.7922644738669378,Y,0,Widow,0,0,N,Secondary / secondary special,2,0,0,1.0,
241521,M,0.2969144700994682,,Y,1,Civil marriage,1,0,N,Secondary / secondary special,2,0,0,1.0,Laborers
320182,F,0.751861067477213,0.4188542886233217,Y,0,Separated,1,0,Y,Higher education,2,0,0,1.0,Accountants
266958,F,0.5318961151094938,0.7180328113294772,Y,0,Separated,1,0,N,Secondary / secondary special,3,0,0,1.0,
246282,M,0.7317053745004339,,Y,0,Married,1,0,N,Secondary / secondary special,2,0,1,0.0,Laborers
285655,F,0.6354281406608936,0.4956658291397297,Y,0,Married,1,0,N,Secondary / secondary special,2,0,2,0.0,Sales staff
316724,F,0.3580305226229547,0.722392890081304,Y,0,Married,1,0,N,Secondary / secondary special,2,0,0,1.0,Medicine staff
104284,M,0.4625691401336213,,N,0,Married,0,0,Y,Secondary / secondary special,2,0,0,1.0,Laborers
245015,F,0.668718400945358,,Y,1,Single / not married,0,0,N,Higher education,1,0,0,0.0,
131980,F,0.6031212552724382,0.7062051096536562,N,1,Single / not married,1,0,Y,Higher education,2,1,0,1.0,Accountants
226942,M,0.5341114434770323,0.4812493411434029,Y,0,Married,1,0,Y,Secondary / secondary special,3,0,1,1.0,Low-skill Laborers
313916,M,0.6363546836325072,,Y,0,Married,1,1,N,Higher education,2,0,1,0.0,
377111,F,0.698719930140213,0.6347055309763198,N,0,Married,1,0,N,Secondary / secondary special,2,0,1,,Managers
325793,F,0.3901916662758965,0.2608559142068693,N,0,Married,1,0,Y,Secondary / secondary special,2,0,2,0.0,Drivers
187995,F,0.5970601099571268,0.6313545365850379,N,0,Married,1,1,N,Secondary / secondary special,3,1,0,0.0,Cooking staff
253489,F,0.7596749741274689,0.2103502286944494,Y,1,Separated,0,0,N,Secondary / secondary special,1,0,0,1.0,
284994,F,0.7742114002421256,0.7380196196295241,Y,1,Married,1,0,N,Secondary / secondary special,2,1,0,0.0,Sales staff
205193,F,0.536586443103064,0.7106743858828587,Y,0,Married,0,0,N,Secondary / secondary special,2,0,0,1.0,
229401,M,0.6225695473420976,0.5082869913916046,Y,0,Married,1,0,Y,Higher education,2,0,0,1.0,Core staff
126232,F,0.5038887678881523,,Y,0,Single / not married,0,0,N,Secondary / secondary special,2,0,0,1.0,
123712,F,0.5798667372204196,,Y,1,Married,1,0,Y,Secondary / secondary special,2,0,0,1.0,
226570,F,0.6082446281460147,0.4329616670974407,Y,0,Separated,0,0,N,Higher education,2,0,0,1.0,Private service staff
241422,M,0.7400228020347783,,Y,0,Married,1,0,Y,Secondary / secondary special,2,0,0,1.0,Laborers
125226,M,0.5702055335295756,0.7688075728291359,N,0,Single / not married,1,1,Y,Secondary / secondary special,2,1,0,0.0,Managers
327984,M,0.6967830002479001,0.6577838002083306,Y,0,Married,0,0,Y,Higher education,1,1,0,0.0,
255023,F,0.5677922843791032,,N,0,Civil marriage,0,1,N,Lower secondary,2,0,0,0.0,Laborers
395454,M,0.6397735566087567,0.5779691187553125,Y,0,Married,1,1,N,Secondary / secondary special,2,0,1,1.0,Laborers
437320,M,0.5480222170799227,0.4776491548517548,N,1,Single / not married,1,0,N,Secondary / secondary special,2,0,0,0.0,High skill tech staff
326911,M,0.5252538345513911,0.2822484337007223,Y,0,Married,0,1,N,Secondary / secondary special,2,0,0,1.0,Laborers
109888,F,0.4568879264949914,0.7394117535524816,Y,0,Separated,0,0,N,Secondary / secondary special,2,0,1,0.0,Cooking staff
203635,M,0.5657250540018673,,N,0,Married,0,0,Y,Secondary / secondary special,2,0,0,1.0,Drivers
316260,M,0.4922832397374174,0.0696400847467118,N,1,Separated,1,0,N,Secondary / secondary special,2,0,1,,Drivers
343098,M,0.3371433274756142,0.3910549766342248,Y,0,Married,1,0,N,Secondary / secondary special,2,0,1,1.0,Laborers
378996,F,0.4863926743630577,0.2353105173615833,Y,0,Married,1,1,N,Higher education,2,0,0,0.0,Accountants
267016,F,0.0740971610729758,,Y,0,Married,1,0,Y,Secondary / secondary special,2,0,2,0.0,Private service staff
209976,F,0.5720373802707209,,Y,1,Single / not married,1,1,N,Secondary / secondary special,2,1,2,0.0,Laborers
393618,F,0.2621526100866109,0.5154953751603267,Y,0,Civil marriage,0,0,N,Secondary / secondary special,2,0,1,1.0,Secretaries
450349,F,0.6525914763673916,,N,0,Civil marriage,0,0,N,Secondary / secondary special,3,0,0,1.0,
306833,F,0.6462837720317547,0.4776491548517548,N,0,Widow,0,0,N,Secondary / secondary special,2,0,0,0.0,
234631,M,0.6173504187595154,0.6817058776720116,Y,1,Married,0,0,Y,Secondary / secondary special,2,1,0,1.0,Laborers
182704,F,0.1882127376978816,0.228883416700673,Y,0,Married,0,0,N,Higher education,3,1,1,0.0,Core staff
314377,M,0.495169298141293,0.5190973382084597,Y,0,Single / not married,1,0,N,Secondary / secondary special,2,0,0,1.0,Sales staff
384377,F,0.3486325453636299,0.4561097392782771,Y,0,Married,1,0,N,Secondary / secondary special,2,0,0,0.0,
151596,F,0.3495169890032225,0.524496446363472,Y,0,Civil marriage,1,0,N,Secondary / secondary special,3,0,1,0.0,Sales staff
173245,M,0.1582991364620886,0.1482543790610911,Y,0,Married,0,0,N,Secondary / secondary special,2,0,0,0.0,Laborers
415004,F,0.7228360065203252,0.4101025731788671,Y,0,Married,1,1,Y,Higher education,2,0,1,0.0,Sales staff
101972,M,0.275824037655571,0.3859146722745145,N,1,Married,0,0,Y,Secondary / secondary special,2,0,0,0.0,Drivers
327387,F,0.4993021213514683,0.6754132910917112,Y,0,Married,0,0,N,Secondary / secondary special,3,0,0,1.0,
394866,M,0.0466609579600335,,Y,0,Married,1,0,Y,Higher education,2,0,2,1.0,Managers
313619,F,0.1291805859923551,0.4920600938649263,Y,1,Married,0,0,Y,Secondary / secondary special,3,1,1,1.0,Core staff
319684,F,0.7727439711661366,,Y,0,Married,1,0,N,Secondary / secondary special,1,0,0,0.0,Core staff
362952,F,0.5874070385666036,,N,0,Married,1,0,N,Higher education,2,0,0,1.0,Medicine staff
130508,M,0.5133871105774191,0.5388627065779676,N,0,Civil marriage,0,1,N,Secondary / secondary special,3,0,0,1.0,Laborers
347652,F,0.0798349728017653,0.7557400501752248,Y,0,Widow,1,0,N,Secondary / secondary special,2,0,0,0.0,
180803,M,0.4064732769059704,0.5919766183185521,Y,1,Married,1,0,N,Higher education,3,1,0,1.0,Managers
136959,F,0.7607910514878795,0.7490217048463391,Y,0,Civil marriage,1,0,N,Higher education,2,0,0,1.0,
351988,F,0.1256001567491602,0.7946285827840042,Y,0,Married,1,0,N,Higher education,2,0,0,0.0,High skill tech staff
100409,M,0.5180129725133938,0.3409064264152384,Y,0,Single / not married,1,0,N,Incomplete higher,2,0,0,1.0,Drivers
417744,F,0.6615833776252946,0.3296550543128238,Y,0,Married,1,1,N,Higher education,2,0,0,1.0,Core staff
348392,F,0.1942151121136184,0.6658549219640212,Y,0,Married,0,1,Y,Secondary / secondary special,3,0,2,1.0,Laborers
308526,F,0.7042468676380894,0.6986675550534175,N,0,Married,1,0,N,Secondary / secondary special,1,0,0,,Cooking staff
357026,F,0.3394685255206921,,N,1,Married,1,0,N,Higher education,2,0,0,1.0,Core staff
147485,F,0.6605985936904905,0.7503751495159068,Y,0,Separated,1,0,N,Secondary / secondary special,2,0,0,0.0,Cooking staff
427737,F,0.5990733818555057,0.2778856891082046,N,0,Single / not married,0,1,N,Secondary / secondary special,1,1,0,0.0,
151635,M,0.6494416641491829,0.3807996826489149,Y,1,Married,0,0,N,Higher education,1,0,1,,Managers
168824,F,0.2498264237781138,0.5262949398096192,N,1,Married,1,0,N,Secondary / secondary special,3,1,3,0.0,Sales staff
114806,F,0.6742320292007714,0.511891801533151,Y,0,Married,1,0,N,Secondary / secondary special,2,0,0,1.0,
320284,M,0.5824110914412021,0.5797274227921155,Y,0,Married,1,0,Y,Secondary / secondary special,3,0,2,0.0,Laborers
313301,M,0.6232732454463407,0.4223696523543468,N,0,Married,1,1,N,Incomplete higher,2,0,1,0.0,Laborers
226956,M,0.5689510528614419,0.2405414172860865,Y,1,Married,1,0,N,Secondary / secondary special,2,0,0,1.0,Core staff
222554,F,0.6729771846004398,0.656158373001177,Y,1,Married,1,1,N,Secondary / secondary special,2,1,0,0.0,Medicine staff
297581,F,0.3594793436251093,0.3457848024695955,Y,0,Married,1,0,N,Secondary / secondary special,2,0,1,1.0,Private service staff
210949,F,0.7530707694363934,0.190705947811054,N,0,Married,1,1,N,Higher education,2,0,1,1.0,Core staff
245995,F,0.1970816761914012,0.0749592808990468,N,0,Married,1,0,N,Secondary / secondary special,2,0,0,,Medicine staff
389077,F,0.6602454964784692,0.7597121819739279,Y,0,Married,1,0,Y,Secondary / secondary special,2,0,1,1.0,Private service staff
343022,F,0.5833468283708825,0.6956219298394389,N,1,Separated,1,0,N,Secondary / secondary special,3,0,0,1.0,
289868,F,0.5343835058369482,0.5744466170995097,Y,0,Married,1,0,N,Secondary / secondary special,2,0,0,1.0,
127763,M,0.0796456203892822,0.1595195404777181,N,0,Single / not married,1,1,Y,Secondary / secondary special,3,0,0,0.0,Medicine staff
178786,F,0.673034933098861,,Y,1,Married,0,0,Y,Higher education,2,0,0,0.0,Accountants
261565,F,0.3434613305190621,0.3092753558842053,N,0,Married,1,0,N,Secondary / secondary special,2,0,1,0.0,Laborers
224100,F,0.54479745036177,0.7016957740576931,Y,1,Civil marriage,1,0,N,Secondary / secondary special,1,0,0,0.0,Secretaries
378243,F,0.2858978721410488,0.3807996826489149,Y,0,Widow,0,0,N,Secondary / secondary special,2,0,0,1.0,
363006,F,0.6099575989492284,0.6940926425266661,Y,0,Single / not married,1,0,Y,Secondary / secondary special,2,0,0,1.0,
146309,F,0.5272764532916839,,N,0,Single / not married,1,0,N,Secondary / secondary special,2,0,2,0.0,High skill tech staff
129175,M,0.2329375954482193,0.6577838002083306,Y,0,Civil marriage,1,0,N,Secondary / secondary special,3,1,0,1.0,Laborers
293353,M,0.2413152753652559,0.8425892767430772,Y,0,Married,1,1,N,Secondary / secondary special,2,1,2,0.0,
268262,M,0.7385180612964837,0.7407990879702335,Y,0,Married,0,0,Y,Higher education,1,0,1,,Managers
177259,F,0.4300714960527412,,N,0,Separated,1,1,N,Secondary / secondary special,2,0,1,0.0,Laborers
370152,F,0.2854248709724639,,Y,0,Married,1,0,Y,Secondary / secondary special,2,0,1,0.0,Core staff
243221,M,0.5112289986873613,0.3506958432829587,Y,0,Married,1,0,Y,Higher education,3,0,2,0.0,Core staff
141781,M,0.3768278552034466,0.8500918805995171,Y,0,Married,1,0,N,Secondary / secondary special,1,0,0,1.0,
245166,F,0.2622583692422573,0.1895952597360396,Y,0,Married,0,0,N,Secondary / secondary special,2,1,0,1.0,
337377,F,0.4567414214408481,0.1929422277169508,N,1,Married,1,0,Y,Higher education,2,1,1,1.0,
452922,M,0.1695615356887637,,Y,1,Married,1,0,Y,Secondary / secondary special,2,0,1,0.0,Drivers
127430,F,0.5596230831291729,0.6626377922738201,Y,0,Single / not married,0,0,N,Secondary / secondary special,2,1,1,0.0,Cooking staff
193443,M,0.6449929804168458,0.2188590822283744,Y,1,Single / not married,1,0,N,Higher education,2,0,0,0.0,
189575,M,0.1621921059592286,0.1325974952361461,Y,0,Single / not married,1,1,N,Secondary / secondary special,2,1,0,0.0,Laborers
393226,M,0.4083421881764995,0.5513812618027899,N,0,Single / not married,0,0,N,Higher education,2,0,2,0.0,Laborers
266320,M,0.7653729224278016,0.3944954053123993,N,1,Married,1,0,Y,Secondary / secondary special,3,1,1,0.0,Laborers
190440,M,0.4573112051268073,0.5370699579791587,Y,0,Civil marriage,1,1,N,Secondary / secondary special,2,0,1,0.0,Low-skill Laborers
169186,M,0.4892610854262616,0.7121551551910698,Y,0,Married,1,0,N,Secondary / secondary special,2,0,1,1.0,Laborers
262480,F,0.5973336459361303,0.2837118826350007,N,1,Single / not married,0,0,Y,Secondary / secondary special,2,0,0,0.0,Managers
114086,F,0.4407093957182152,0.8245949709919925,Y,0,Married,1,1,N,Higher education,2,0,0,1.0,Core staff
141226,F,0.5725619338887775,0.2636468134452008,N,0,Single / not married,0,1,N,Higher education,2,1,0,,Sales staff
182364,M,0.7296742946275604,0.213966852261798,Y,0,Married,0,1,Y,Higher education,1,0,1,1.0,High skill tech staff
281898,F,0.1953812994346489,0.3170317785834444,Y,0,Married,0,0,N,Secondary / secondary special,2,0,2,0.0,Laborers
431832,F,0.6109300281838048,0.4956658291397297,Y,1,Married,1,0,Y,Higher education,2,1,2,0.0,
223734,F,0.6422041094810387,0.5797274227921155,Y,0,Civil marriage,1,0,N,Secondary / secondary special,2,0,0,1.0,Security staff
370823,F,0.4572515082387966,0.6041125998015721,N,1,Separated,1,0,N,Secondary / secondary special,2,0,0,1.0,Core staff
189887,F,0.1213662447079104,0.7338145369642702,Y,1,Separated,1,0,N,Secondary / secondary special,2,0,0,1.0,
304625,F,0.6644561883731575,0.7165702448010511,Y,0,Married,1,0,N,Higher education,2,0,1,1.0,Core staff
405168,F,0.6103061103611953,0.6832688314232291,N,1,Widow,1,0,N,Secondary / secondary special,1,1,0,0.0,
163103,F,0.6906220178582978,0.8061492814355136,N,0,Married,1,0,N,Secondary / secondary special,2,0,0,1.0,
253107,F,0.7538628595772507,,Y,0,Married,0,0,N,Secondary / secondary special,2,0,0,1.0,
289679,M,0.6071289805322637,0.4382813743111921,Y,0,Married,1,0,Y,Higher education,2,0,1,1.0,
292155,M,0.7228841953927138,0.5226973172821112,Y,0,Married,1,1,N,Secondary / secondary special,2,0,1,1.0,Laborers
303708,F,0.6130589964452773,0.6246146584503397,Y,1,Married,1,0,N,Secondary / secondary special,2,0,0,1.0,Sales staff
412060,M,0.3993083779955994,0.5884877883422673,N,0,Civil marriage,1,0,Y,Secondary / secondary special,2,0,0,,Drivers
301273,M,0.5392443762266922,0.4740512892789932,Y,0,Married,0,1,Y,Secondary / secondary special,2,0,0,0.0,Drivers
183865,M,0.4341443417318352,0.3825018041447388,Y,0,Married,1,0,Y,Secondary / secondary special,2,1,0,1.0,
356968,F,0.6553922247011178,0.1008037063175332,Y,1,Married,0,0,N,Secondary / secondary special,2,0,4,0.0,Laborers
213985,F,0.4551954404538297,0.5352762504724826,Y,0,Married,1,1,N,Secondary / secondary special,3,0,0,1.0,Laborers
141885,M,0.4099386699014203,0.3170317785834444,Y,0,Single / not married,0,0,N,Incomplete higher,1,0,0,0.0,
395546,F,0.531449628528524,0.2567055724393002,Y,1,Separated,1,1,Y,Secondary / secondary special,3,0,0,0.0,Laborers
360655,M,0.6498050101563949,,N,0,Civil marriage,0,0,Y,Higher education,2,0,0,1.0,High skill tech staff
400696,F,0.7413164874828528,0.6879328378491735,Y,0,Married,1,0,N,Higher education,2,0,0,0.0,Accountants
167962,M,0.4980392780666494,0.7649392739475195,N,0,Married,1,0,Y,Secondary / secondary special,3,1,0,0.0,
168991,F,0.5507939284788305,,Y,0,Married,1,0,N,Secondary / secondary special,2,1,4,0.0,Cleaning staff
194678,F,0.0979407552022278,0.746300213050371,Y,0,Married,1,0,N,Secondary / secondary special,2,0,0,1.0,Laborers
433481,F,0.6447375732596003,0.3425288720742255,Y,0,Married,1,1,Y,Secondary / secondary special,1,0,0,1.0,Laborers
407848,F,0.6922828831190709,0.3139166772114369,Y,1,Married,1,0,Y,Secondary / secondary special,2,1,1,0.0,
367480,M,0.4399657061957668,0.6127042441012546,N,0,Married,0,0,Y,Secondary / secondary special,2,0,0,0.0,
408914,F,0.692324807059288,0.3280631605201915,N,0,Separated,1,0,Y,Secondary / secondary special,2,1,0,1.0,Private service staff
448991,F,0.5444340848086848,0.4740512892789932,Y,0,Widow,1,0,N,Secondary / secondary special,3,0,0,1.0,
217918,F,0.6499741805202229,,Y,0,Widow,1,0,N,Secondary / secondary special,3,0,0,0.0,
148723,F,0.4181298285728013,0.4188542886233217,Y,1,Married,0,0,N,Secondary / secondary special,3,0,0,1.0,High skill tech staff
385842,F,0.5075456265471127,0.6023863442690867,Y,0,Married,1,0,N,Higher education,2,0,2,0.0,
167990,M,0.7875545631730433,,N,1,Civil marriage,1,0,Y,Secondary / secondary special,2,0,1,1.0,
230032,F,0.6898599161722861,0.4206109640437848,Y,0,Married,0,0,N,Secondary / secondary special,2,1,3,1.0,Sales staff
295029,M,0.4915781940021472,,N,0,Married,1,1,Y,Secondary / secondary special,2,0,0,1.0,Laborers
344206,F,0.0524546182863916,0.2405414172860865,N,0,Civil marriage,1,0,N,Lower secondary,3,0,0,0.0,
197045,F,0.7516039542169107,0.445396241560834,N,0,Married,1,0,N,Secondary / secondary special,2,1,2,0.0,Laborers
211319,F,0.5914342565042571,0.2032521136204725,Y,1,Civil marriage,1,0,N,Higher education,2,0,1,0.0,High skill tech staff
430302,M,0.6265946020398072,0.5406544504453575,N,1,Married,0,1,Y,Secondary / secondary special,3,1,1,0.0,High skill tech staff
328367,M,0.6959229735115724,0.6722428897082422,N,1,Single / not married,1,1,N,Secondary / secondary special,1,1,1,1.0,High skill tech staff
219839,M,0.5677708186650533,0.7324033228040929,N,0,Married,0,0,Y,Secondary / secondary special,2,0,2,0.0,Laborers
412579,F,0.4989959760945157,,N,0,Single / not married,0,0,N,Incomplete higher,2,0,0,0.0,Managers
383715,M,0.5327127261919598,0.6161216908872079,N,0,Married,1,0,Y,Secondary / secondary special,2,0,2,1.0,Drivers
104782,F,0.6818838268970189,0.0005272652387098,N,0,Single / not married,1,0,Y,Secondary / secondary special,3,0,0,0.0,
229363,F,0.6202648074334567,0.7136313997323308,Y,0,Single / not married,1,0,N,Higher education,2,0,0,1.0,Private service staff
139453,F,0.6728327904200322,0.6109913280868294,Y,0,Widow,0,0,N,Secondary / secondary special,2,0,0,1.0,
372647,M,0.6585511047278804,0.1473459180275725,Y,0,Married,1,0,Y,Secondary / secondary special,2,0,0,0.0,Managers
210854,M,0.6272850630987316,0.5172965813614878,N,0,Civil marriage,1,0,N,Secondary / secondary special,2,1,0,0.0,Low-skill Laborers
168624,F,0.5290584528309059,0.5442347412142162,Y,1,Civil marriage,1,0,N,Higher education,2,1,1,1.0,High skill tech staff
117297,M,0.630347469735938,0.3108182544189319,Y,1,Married,1,1,Y,Higher education,2,0,0,1.0,
354447,F,0.5852801912265109,0.722392890081304,N,0,Married,1,0,N,Secondary / secondary special,2,0,0,0.0,Sales staff
283247,F,0.4841641182863164,0.4382813743111921,Y,0,Married,1,0,N,Secondary / secondary special,2,0,0,1.0,
143460,F,0.6032364053867221,0.2636468134452008,Y,1,Married,1,0,N,Secondary / secondary special,1,0,1,1.0,Cooking staff
237851,F,0.5013850045772006,0.5954562029091491,N,0,Civil marriage,0,0,N,Secondary / secondary special,2,0,0,,
261003,F,0.6591163545703702,0.4276573700350293,Y,0,Married,1,0,N,Secondary / secondary special,2,1,1,,Core staff
188474,M,0.2768560639414741,0.3108182544189319,N,1,Single / not married,1,1,N,Higher education,2,1,0,0.0,Laborers
168451,M,0.3363667481713082,0.6279908192952864,Y,0,Married,1,0,N,Secondary / secondary special,3,0,1,1.0,
312836,F,0.1622188511878417,0.7751552674785404,N,0,Single / not married,1,1,N,Secondary / secondary special,2,0,0,0.0,Laborers
161442,F,0.732897113470674,0.6817058776720116,Y,0,Single / not married,1,1,N,Higher education,2,0,0,0.0,Cleaning staff
232153,M,0.6215156036480552,0.3001077565791181,N,0,Married,1,1,Y,Secondary / secondary special,2,0,0,1.0,Laborers
339777,M,0.6409469629995705,0.2851799046358216,Y,0,Married,1,0,Y,Secondary / secondary special,2,0,0,1.0,Managers
270210,M,0.3863170913648184,0.190705947811054,N,0,Married,1,0,N,Secondary / secondary special,1,0,2,1.0,Laborers
353206,M,0.4765060789342098,0.324891229465852,Y,0,Married,1,0,Y,Higher education,2,0,0,0.0,Laborers
293788,M,0.374151107682327,,Y,0,Married,1,0,N,Secondary / secondary special,2,0,0,1.0,Laborers
451792,F,0.6764184105104509,0.2238313174701554,N,0,Married,1,1,N,Secondary / secondary special,2,0,0,1.0,Sales staff
305085,M,0.5108082521823192,0.7490217048463391,Y,0,Single / not married,1,1,N,Secondary / secondary special,2,0,0,0.0,Drivers
163956,M,0.1078300094746633,,Y,0,Civil marriage,1,0,N,Secondary / secondary special,2,0,0,0.0,
228963,M,0.5554747589393301,0.1986200451074864,Y,1,Married,1,1,Y,Higher education,2,0,0,0.0,Laborers
258750,F,0.6797692531408248,0.4276573700350293,Y,1,Separated,1,0,N,Secondary / secondary special,2,0,0,0.0,High skill tech staff
158043,M,0.7058521203646159,0.475849908720221,Y,0,Married,0,0,Y,Secondary / secondary special,2,0,0,0.0,High skill tech staff
